公司代码,公司名,现金占比评分,经营能力评分,获利能力评分,财务结构评分,偿债能力评分
002707,众信旅游,6.1640625,5.71875,2.099609375,6.0,4.5234375
002708,光洋股份,5.546875,5.546875,2.970703125,5.5390625,5.6796875
002709,天赐材料,4.72265625,4.72265625,3.94921875,5.6953125,6.02734375
002711,欧浦智网,5.98046875,6.328125,3.1171875,6.0,4.48828125
002712,思美传媒,5.6328125,5.3046875,2.3828125,6.0,5.3984375
002713,东易日盛,6.1796875,6.6015625,3.58984375,6.0,4.203125
002714,牧原股份,4.6015625,4.6015625,3.40625,6.0,1.787109375
002715,登云股份,4.70703125,4.70703125,-1.2890625,6.0,4.58984375
002716,金贵银业,6.2578125,6.4609375,1.46484375,6.0,3.01953125
002717,岭南园林,3.625,3.625,3.86328125,5.0,3.41015625
002718,友邦吊顶,6.5390625,6.5390625,4.36328125,4.234375,6.0
002719,麦趣尔,5.8046875,5.8046875,3.318359375,5.25390625,5.9921875
002721,金一文化,4.6328125,6.5859375,1.765625,4.0,3.59375
002722,金轮股份,4.5703125,4.5703125,3.451171875,5.984375,4.84375
002723,金莱特,2.802734375,2.802734375,1.900390625,5.921875,3.732421875
002724,海洋王,5.61328125,5.61328125,3.259765625,4.60546875,6.0
002725,跃岭股份,5.72265625,5.72265625,3.14453125,4.69140625,6.0
002726,龙大肉食,6.453125,6.61328125,1.845703125,4.93359375,6.0
002727,一心堂,6.0234375,6.6171875,3.591796875,6.0,4.75
002728,特一药业,4.75390625,4.75390625,3.82421875,5.4375,3.91796875
002729,好利来,5.70703125,5.70703125,3.6640625,5.15625,6.0
002730,电光科技,4.60546875,4.60546875,3.203125,6.0,5.12890625
002731,萃华珠宝,6.17578125,6.38671875,1.7490234375,6.0,3.736328125
002732,燕塘乳业,6.375,6.63671875,3.798828125,5.7890625,5.41796875
002733,雄韬股份,5.53515625,6.0703125,2.419921875,6.0,5.46484375
002734,利民股份,2.396484375,2.396484375,1.025390625,2.0,0.91943359375
002735,王子新材,5.5625,5.5625,3.08203125,5.4140625,6.0
002736,国信证券,2.66796875,2.66796875,4.4296875,3.0,-0.99951171875
002737,葵花药业,5.71484375,5.71484375,4.0078125,6.0,5.3984375
002738,中矿资源,5.390625,5.390625,3.5703125,5.8828125,5.625
002739,万达电影,3.521484375,3.521484375,1.2900390625,2.0,1.654296875
002740,爱迪尔,3.361328125,3.361328125,1.0751953125,1.78125,2.0
002741,光华科技,3.357421875,3.357421875,0.8837890625,1.7626953125,2.0
002742,三圣股份,3.404296875,3.404296875,1.115234375,2.0,1.994140625
002743,富煌钢构,3.40625,3.40625,0.5751953125,1.0,0.9736328125
002745,木林森,3.47265625,3.47265625,0.91259765625,1.9716796875,1.0654296875
002746,仙坛股份,2.482421875,2.482421875,0.25,2.0,0.9228515625
002747,埃斯顿,2.48046875,2.48046875,0.81103515625,2.0,1.7314453125
002748,世龙实业,2.447265625,2.447265625,0.72509765625,1.4423828125,2.0
002749,国光股份,3.47265625,3.47265625,1.302734375,1.345703125,2.0
002750,龙津药业,3.46875,3.46875,1.2060546875,1.568359375,2.0
002751,易尚展示,3.40234375,3.40234375,1.009765625,2.0,0.60302734375
002752,昇兴股份,2.341796875,2.341796875,0.87353515625,2.0,1.3564453125
002753,永东股份,2.44921875,2.44921875,0.9296875,1.560546875,2.0
002755,东方新星,3.3984375,3.3984375,1.005859375,2.0,2.0
002756,永兴特钢,3.41015625,3.41015625,0.8388671875,1.443359375,2.0
002757,南兴装备,3.41796875,3.41796875,1.146484375,1.6875,2.0
002758,华通医药,3.40234375,3.40234375,0.73876953125,2.0,1.984375
002759,天际股份,3.36328125,3.36328125,1.2314453125,1.5234375,2.0
002760,凤形股份,3.3984375,3.3984375,0.81103515625,2.0,1.7158203125
002761,多喜爱,3.412109375,3.412109375,1.0078125,2.0,2.0
002762,金发拉比,3.43359375,3.43359375,1.228515625,1.314453125,2.0
002763,汇洁股份,3.513671875,3.513671875,1.197265625,1.783203125,2.0
002765,蓝黛传动,3.39453125,3.39453125,0.9189453125,2.0,1.75
002766,索菱股份,3.482421875,3.482421875,1.048828125,2.0,2.052734375
002767,先锋电子,3.419921875,3.419921875,1.1796875,1.609375,2.0
002768,国恩股份,3.37109375,3.37109375,1.1064453125,2.0,1.896484375
002769,普路通,3.365234375,3.365234375,0.68359375,1.0,1.3720703125
002770,科迪乳业,3.48046875,3.48046875,1.154296875,2.0,1.1103515625
002771,真视通,3.478515625,3.478515625,1.0546875,2.0,1.7734375
002772,众兴菌业,3.517578125,3.517578125,1.2578125,2.0,1.638671875
002773,康弘药业,3.533203125,3.533203125,1.251953125,1.5185546875,2.0
002774,快意电梯,2.0,2.0,0.0,0.0,0.0
002775,文科园林,3.353515625,3.353515625,1.16015625,2.0,1.9169921875
002776,柏堡龙,3.453125,3.453125,1.3154296875,1.84375,2.0
002777,久远银海,3.41796875,3.41796875,1.232421875,2.0,1.8955078125
002778,高科石化,2.0,2.0,0.0,0.0,0.0
002779,中坚科技,3.42578125,3.42578125,1.076171875,1.833984375,2.0
002780,三夫户外,3.412109375,3.412109375,1.150390625,1.6376953125,2.0
002781,奇信股份,3.38671875,3.38671875,0.8271484375,2.0,1.583984375
002782,可立克,3.421875,3.421875,1.013671875,1.7763671875,2.0
002783,凯龙股份,3.447265625,3.447265625,1.267578125,1.9091796875,2.0
002785,万里石,3.40234375,3.40234375,0.7578125,2.0,2.033203125
002786,银宝山新,3.40625,3.40625,0.671875,2.0,1.265625
002787,华源控股,3.41796875,3.41796875,1.0947265625,2.0,1.9169921875
002788,鹭燕医药,2.0,2.0,0.0,0.0,0.0
002789,建艺集团,2.0,2.0,0.0,0.0,0.0
002790,瑞尔特,2.0,2.0,0.0,0.0,0.0
002791,坚朗五金,2.0,2.0,0.0,0.0,0.0
002792,通宇通讯,2.0,2.0,0.0,0.0,0.0
002793,东音股份,2.0,2.0,0.0,0.0,0.0
002795,永和智控,2.0,2.0,0.0,0.0,0.0
002796,世嘉科技,2.0,2.0,0.0,0.0,0.0
002797,第一创业,2.0,2.0,0.0,0.0,0.0
002798,帝王洁具,2.0,2.0,0.0,0.0,0.0
002799,环球印务,2.0,2.0,0.0,0.0,0.0
002800,天顺股份,2.0,2.0,0.0,0.0,0.0
002801,微光股份,2.0,2.0,0.0,0.0,0.0
002802,洪汇新材,2.0,2.0,0.0,0.0,0.0
002803,吉宏股份,2.0,2.0,0.0,0.0,0.0
002805,丰元股份,2.0,2.0,0.0,0.0,0.0
002806,华锋股份,2.0,2.0,0.0,0.0,0.0
002807,江阴银行,2.0,2.0,0.0,0.0,0.0
002808,苏州恒久,2.0,2.0,0.0,0.0,0.0
002809,红墙股份,2.0,2.0,0.0,0.0,0.0
002810,山东赫达,2.0,2.0,0.0,0.0,0.0
002811,亚泰国际,2.0,2.0,0.0,0.0,0.0
002812,创新股份,2.0,2.0,0.0,0.0,0.0
002813,路畅科技,2.0,2.0,0.0,0.0,0.0
002815,崇达技术,2.0,2.0,0.0,0.0,0.0
002816,和科达,2.0,2.0,0.0,0.0,0.0
002817,黄山胶囊,2.0,2.0,0.0,0.0,0.0
002818,富森美,2.0,2.0,0.0,0.0,0.0
002819,东方中科,2.0,2.0,0.0,0.0,0.0
002820,桂发祥,2.0,2.0,0.0,0.0,0.0
002821,凯莱英,2.0,2.0,0.0,0.0,0.0
002822,中装建设,2.0,2.0,0.0,0.0,0.0
002823,凯中精密,2.0,2.0,0.0,0.0,0.0
002824,和胜股份,2.0,2.0,0.0,0.0,0.0
002825,纳尔股份,2.0,2.0,0.0,0.0,0.0
002826,易明医药,2.0,2.0,0.0,0.0,0.0
002827,高争民爆,2.0,2.0,0.0,0.0,0.0
002828,贝肯能源,2.0,2.0,0.0,0.0,0.0
002829,星网宇达,2.0,2.0,0.0,0.0,0.0
002830,名雕股份,2.0,2.0,0.0,0.0,0.0
002831,裕同科技,2.0,2.0,0.0,0.0,0.0
002832,比音勒芬,2.0,2.0,0.0,0.0,0.0
002833,弘亚数控,2.0,2.0,0.0,0.0,0.0
002835,同为股份,2.0,2.0,0.0,0.0,0.0
002836,新宏泽,2.0,2.0,0.0,0.0,0.0
002837,英维克,2.0,2.0,0.0,0.0,0.0
002838,道恩股份,2.0,2.0,0.0,0.0,0.0
002839,张家港行,2.0,2.0,0.0,0.0,0.0
002840,华统股份,2.0,2.0,0.0,0.0,0.0
002841,视源股份,2.0,2.0,0.0,0.0,0.0
002842,翔鹭钨业,2.0,2.0,0.0,0.0,0.0
002843,泰嘉股份,2.0,2.0,0.0,0.0,0.0
002845,同兴达,2.0,2.0,0.0,0.0,0.0
002846,英联股份,2.0,2.0,0.0,0.0,0.0
002847,盐津铺子,2.0,2.0,0.0,0.0,0.0
002848,高斯贝尔,2.0,2.0,0.0,0.0,0.0
002849,威星智能,2.0,2.0,0.0,0.0,0.0
002850,科达利,2.0,2.0,0.0,0.0,0.0
002851,麦格米特,2.0,2.0,0.0,0.0,0.0
002852,道道全,2.0,2.0,0.0,0.0,0.0
002853,皮阿诺,2.0,2.0,0.0,0.0,0.0
002855,捷荣技术,2.0,2.0,0.0,0.0,0.0
002856,美芝股份,2.0,2.0,0.0,0.0,0.0
002857,三晖电气,2.0,2.0,0.0,0.0,0.0
002858,力盛赛车,2.0,2.0,0.0,0.0,0.0
002859,洁美科技,2.0,2.0,0.0,0.0,0.0
002860,星帅尔,2.0,2.0,0.0,0.0,0.0
002861,瀛通通讯,2.0,2.0,0.0,0.0,0.0
002862,实丰文化,2.0,2.0,0.0,0.0,0.0
002863,今飞凯达,2.0,2.0,0.0,0.0,0.0
002864,盘龙药业,2.0,2.0,0.0,0.0,0.0
002865,钧达股份,2.0,2.0,0.0,0.0,0.0
002866,传艺科技,2.0,2.0,0.0,0.0,0.0
002867,周大生,2.0,2.0,0.0,0.0,0.0
002868,绿康生化,2.0,2.0,0.0,0.0,0.0
002869,金溢科技,2.0,2.0,0.0,0.0,0.0
002870,香山股份,2.0,2.0,0.0,0.0,0.0
002871,伟隆股份,2.0,2.0,0.0,0.0,0.0
002872,天圣制药,2.0,2.0,0.0,0.0,0.0
002873,新天药业,2.0,2.0,0.0,0.0,0.0
002875,安奈儿,2.0,2.0,0.0,0.0,0.0
002876,三利谱,2.0,2.0,0.0,0.0,0.0
002877,智能自控,2.0,2.0,0.0,0.0,0.0
002878,元隆雅图,2.0,2.0,0.0,0.0,0.0
002879,长缆科技,2.0,2.0,0.0,0.0,0.0
002880,卫光生物,2.0,2.0,0.0,0.0,0.0
002881,美格智能,2.0,2.0,0.0,0.0,0.0
002882,金龙羽,2.0,2.0,0.0,0.0,0.0
002883,中设股份,2.0,2.0,0.0,0.0,0.0
002884,凌霄泵业,2.0,2.0,0.0,0.0,0.0
002885,京泉华,2.0,2.0,0.0,0.0,0.0
002886,沃特股份,2.0,2.0,0.0,0.0,0.0
002887,绿茵生态,2.0,2.0,0.0,0.0,0.0
002888,惠威科技,2.0,2.0,0.0,0.0,0.0
002889,东方嘉盛,2.0,2.0,0.0,0.0,0.0
002890,弘宇股份,2.0,2.0,0.0,0.0,0.0
002891,中宠股份,2.0,2.0,0.0,0.0,0.0
002892,科力尔,2.0,2.0,0.0,0.0,0.0
002893,华通热力,2.0,2.0,0.0,0.0,0.0
002895,川恒股份,2.0,2.0,0.0,0.0,0.0
002896,中大力德,2.0,2.0,0.0,0.0,0.0
002897,意华股份,2.0,2.0,0.0,0.0,0.0
002898,赛隆药业,2.0,2.0,0.0,0.0,0.0
002899,英派斯,2.0,2.0,0.0,0.0,0.0
002900,哈三联,2.0,2.0,0.0,0.0,0.0
002901,大博医疗,2.0,2.0,0.0,0.0,0.0
002902,铭普光磁,2.0,2.0,0.0,0.0,0.0
002903,宇环数控,2.0,2.0,0.0,0.0,0.0
002905,金逸影视,2.0,2.0,0.0,0.0,0.0
002906,华阳集团,2.0,2.0,0.0,0.0,0.0
002907,华森制药,2.0,2.0,0.0,0.0,0.0
002908,德生科技,2.0,2.0,0.0,0.0,0.0
002909,集泰股份,2.0,2.0,0.0,0.0,0.0
002910,庄园牧场,2.0,2.0,0.0,0.0,0.0
002911,佛燃股份,2.0,2.0,0.0,0.0,0.0
002912,中新赛克,2.0,2.0,0.0,0.0,0.0
002913,奥士康,2.0,2.0,0.0,0.0,0.0
002915,中欣氟材,2.0,2.0,0.0,0.0,0.0
002916,深南电路,2.0,2.0,0.0,0.0,0.0
002917,金奥博,2.0,2.0,0.0,0.0,0.0
002918,蒙娜丽莎,2.0,2.0,0.0,0.0,0.0
002919,名臣健康,2.0,2.0,0.0,0.0,0.0
300001,特锐德,7.234375,7.234375,4.89453125,8.0,7.3984375
300002,神州泰岳,7.59375,7.59375,5.99609375,8.59375,9.203125
300003,乐普医疗,7.73046875,7.73046875,6.80078125,8.859375,9.1953125
300004,南风股份,3.09765625,3.09765625,4.26171875,9.0234375,10.515625
300005,探路者,8.9609375,9.375,4.359375,9.6171875,9.3515625
300006,莱美药业,6.34375,6.34375,3.533203125,10.0,5.5390625
300007,汉威科技,7.44921875,7.44921875,5.8984375,10.0,8.390625
300008,天海防务,7.52734375,7.52734375,4.41015625,9.6015625,6.9453125
300009,安科生物,4.84765625,4.84765625,6.59765625,8.3671875,9.0859375
300010,立思辰,7.328125,7.328125,5.96875,10.0,9.8671875
300011,鼎汉技术,5.33203125,5.33203125,5.703125,9.3203125,8.9765625
300012,华测检测,8.4765625,8.4765625,5.984375,9.078125,9.2421875
300013,新宁物流,7.36328125,7.36328125,1.3232421875,10.0,8.6171875
300014,亿纬锂能,5.421875,5.421875,6.171875,10.0,7.81640625
300015,爱尔眼科,9.4296875,9.765625,6.77734375,9.359375,9.203125
300016,北陆药业,7.87109375,7.87109375,5.70703125,7.3203125,9.7265625
300017,网宿科技,8.4296875,9.2578125,7.32421875,8.9140625,9.7890625
300018,中元股份,7.67578125,7.67578125,6.12890625,6.80078125,10.0
300019,硅宝科技,7.63671875,7.63671875,6.1015625,9.453125,9.9765625
300020,银江股份,7.0546875,7.0546875,4.453125,10.0,8.078125
300021,大禹节水,7.2734375,7.2734375,4.39453125,10.0,6.765625
300022,吉峰农机,7.44921875,9.7265625,-2.796875,5.0,4.74609375
300023,宝德股份,2.63671875,2.63671875,0.05859375,6.64453125,6.04296875
300024,机器人,7.1875,7.1875,6.59765625,9.6015625,10.2890625
300025,华星创业,5.25,5.25,3.2890625,9.0,7.609375
300026,红日药业,7.55078125,8.3046875,6.5703125,8.7421875,9.921875
300027,华谊兄弟,7.32421875,7.32421875,7.12109375,10.0,8.2890625
300028,金亚科技,5.44921875,5.44921875,-125.5,10.0,6.6171875
300029,天龙光电,2.89453125,2.89453125,-60.9375,10.0,5.78515625
300030,阳普医疗,7.3359375,7.3359375,4.9140625,9.4296875,9.0234375
300031,宝通科技,7.7421875,7.7421875,6.35546875,8.5078125,9.6796875
300032,金龙机电,4.05859375,4.05859375,1.5830078125,10.0,7.484375
300033,同花顺,9.765625,9.765625,7.03515625,9.5234375,9.734375
300034,钢研高纳,7.21875,7.21875,5.87109375,9.2890625,10.0
300035,中科电气,5.19140625,5.19140625,5.578125,8.609375,9.859375
300036,超图软件,7.859375,7.859375,5.921875,9.8046875,9.1875
300037,新宙邦,7.50390625,7.50390625,6.796875,8.625,9.828125
300038,梅泰诺,5.83203125,5.83203125,5.9765625,9.6953125,9.4296875
300039,上海凯宝,7.8984375,7.8984375,6.65625,7.4921875,10.0
300040,九洲电气,4.91015625,4.91015625,-1.6982421875,9.15625,9.4921875
300041,回天新材,6.390625,6.390625,5.7578125,8.0859375,9.984375
300042,朗科科技,8.3359375,8.3359375,3.96875,5.97265625,10.0
300043,星辉娱乐,6.55078125,7.75390625,6.0625,10.0,5.6484375
300044,赛为智能,7.296875,7.296875,5.28515625,10.0,7.79296875
300045,华力创通,5.98046875,5.98046875,3.73046875,9.0234375,9.7734375
300046,台基股份,7.64453125,7.64453125,5.82421875,7.55078125,9.6796875
300047,天源迪科,5.234375,5.234375,4.578125,10.0,9.4140625
300048,合康新能,4.1953125,4.1953125,4.6015625,9.53125,9.6171875
300049,福瑞股份,7.5859375,7.5859375,5.609375,9.640625,9.6796875
300050,世纪鼎利,7.4453125,7.4453125,1.630859375,7.96875,9.671875
300051,三五互联,6.765625,6.765625,-1.2724609375,9.8046875,8.03125
300052,中青宝,7.76171875,7.76171875,-1.328125,9.171875,8.9296875
300053,欧比特,7.37890625,7.37890625,5.83203125,8.265625,9.78125
300054,鼎龙股份,7.7578125,7.7578125,6.53125,8.0859375,9.8203125
300055,万邦达,7.25390625,7.25390625,6.25,9.8671875,9.953125
300056,三维丝,4.5,4.5,5.94140625,10.0,8.1328125
300057,万顺股份,5.734375,5.734375,4.015625,10.0,5.6875
300058,蓝色光标,7.4609375,7.4609375,4.61328125,10.0,7.12890625
300059,东方财富,7.80859375,7.80859375,5.8203125,10.0,8.6640625
300061,康旗股份,6.9375,6.9375,5.46875,9.2578125,7.59375
300062,中能电气,7.28125,7.28125,3.25390625,9.671875,9.125
300063,天龙集团,3.234375,6.203125,1.4755859375,10.0,8.1875
300064,豫金刚石,7.25,7.25,5.6953125,9.921875,7.1484375
300065,海兰信,7.22265625,7.22265625,4.6640625,8.9453125,10.0
300066,三川智慧,7.765625,7.765625,6.3125,7.21875,10.0
300067,安诺其,7.296875,7.296875,5.6328125,8.390625,10.0234375
300068,南都电源,7.3125,7.3125,3.646484375,10.0,9.0859375
300069,金利华电,6.42578125,6.42578125,4.9921875,10.0,9.125
300070,碧水源,7.54296875,7.54296875,7.37890625,9.9296875,8.1328125
300071,华谊嘉信,4.50390625,6.79296875,2.013671875,9.0,7.5859375
300072,三聚环保,7.2265625,7.81640625,6.875,10.0,8.421875
300073,当升科技,5.3359375,5.3359375,2.0078125,9.3828125,9.6171875
300074,华平股份,7.3671875,7.3671875,5.36328125,7.6328125,9.8203125
300075,数字政通,7.19921875,7.19921875,6.39453125,9.375,9.4375
300076,GQY视讯,6.1484375,6.1484375,-10.359375,6.69140625,10.0
300077,国民技术,7.109375,7.109375,-7.91015625,6.83984375,10.0
300078,思创医惠,7.55078125,7.55078125,6.2421875,8.5625,9.2109375
300079,数码科技,7.515625,7.515625,5.578125,7.515625,10.0
300080,易成新能,5.1796875,5.1796875,-6.6953125,10.0,7.78125
300081,恒信东方,7.8828125,7.8828125,1.9296875,7.22265625,10.0
300082,奥克股份,6.3125,6.3125,0.8896484375,9.8984375,8.6015625
300083,劲胜智能,4.41796875,6.40234375,1.0703125,10.0,5.90234375
300084,海默科技,6.23828125,6.23828125,4.56640625,9.953125,9.21875
300085,银之杰,7.296875,7.296875,5.234375,8.5390625,10.0625
300086,康芝药业,5.828125,5.828125,5.484375,7.0703125,10.0
300087,荃银高科,8.5546875,8.5546875,4.87109375,10.0,9.7421875
300088,长信科技,4.765625,6.49609375,4.79296875,10.0,7.18359375
300089,文化长城,7.4453125,7.4453125,4.36328125,10.0,9.15625
300090,盛运环保,7.0234375,7.0234375,-8.3359375,9.0,7.125
300091,金通灵,2.1640625,2.1640625,3.58984375,10.0,6.05078125
300092,科新机电,0.93896484375,0.93896484375,-3.998046875,9.8671875,9.0625
300093,金刚玻璃,7.453125,7.453125,3.630859375,10.0,8.796875
300094,国联水产,1.4150390625,3.0859375,3.21875,10.0,8.625
300095,华伍股份,7.26171875,7.26171875,5.63671875,9.8828125,9.0234375
300096,易联众,7.19140625,7.19140625,4.6953125,9.5234375,9.515625
300097,智云股份,4.89453125,4.89453125,6.125,9.3984375,9.4765625
300098,高新兴,6.90234375,6.90234375,6.0390625,9.671875,9.0625
300099,精准信息,7.33203125,7.33203125,5.42578125,6.515625,10.0
300100,双林股份,3.716796875,3.716796875,5.96875,10.0,5.953125
300101,振芯科技,7.33984375,7.33984375,4.3203125,9.8046875,9.7890625
300102,乾照光电,6.328125,6.328125,2.009765625,9.015625,9.84375
300103,达刚路机,7.56640625,7.56640625,5.53125,8.078125,10.0
300104,乐视网,5.2734375,5.78125,-40.90625,8.0,5.4140625
300105,龙源技术,7.265625,7.265625,-3.2421875,9.734375,9.9609375
300106,西部牧业,3.39453125,3.39453125,-9.71875,9.0,3.55859375
300107,建新股份,7.2109375,7.2109375,5.0390625,6.0546875,10.0
300108,吉药控股,4.37890625,4.37890625,6.2578125,9.5859375,9.84375
300109,新开源,5.9453125,5.9453125,6.109375,7.55078125,9.390625
300110,华仁药业,2.75390625,2.75390625,4.4609375,10.0,5.79296875
300111,向日葵,3.603515625,3.603515625,2.8984375,9.9375,4.87109375
300112,万讯自控,7.5234375,7.5234375,5.0546875,8.6640625,9.5625
300113,顺网科技,8.4375,8.4375,7.32421875,9.5234375,8.96875
300114,中航电测,7.66015625,7.66015625,6.03515625,9.9296875,9.5234375
300115,长盈精密,5.83203125,5.83203125,6.609375,9.9921875,7.34765625
300116,坚瑞沃能,4.87109375,4.87109375,-2.333984375,9.0,7.7265625
300117,嘉寓股份,5.27734375,5.27734375,3.087890625,9.0,5.33203125
300118,东方日升,7.19921875,7.19921875,4.87109375,10.0,7.58203125
300119,瑞普生物,7.53125,7.53125,5.72265625,8.9921875,9.4140625
300120,经纬电材,5.3984375,5.3984375,2.88671875,7.93359375,9.84375
300121,阳谷华泰,6.4140625,7.65625,4.79296875,10.0,7.09765625
300122,智飞生物,7.61328125,7.61328125,5.8828125,7.28125,9.7109375
300123,太阳鸟,5.25,5.25,4.01171875,10.0,5.859375
300124,汇川技术,7.578125,7.578125,7.40234375,9.46875,9.484375
300125,易世达,7.3515625,7.3515625,-38.5625,9.9921875,9.265625
300126,锐奇股份,7.46484375,7.46484375,3.109375,8.4140625,10.0
300127,银河磁体,7.76171875,7.76171875,6.51953125,6.390625,10.0
300128,锦富技术,7.6640625,7.953125,1.9345703125,10.0,7.796875
300129,泰胜风能,5.515625,5.515625,5.453125,10.0,9.1640625
300130,新国都,7.58984375,7.58984375,4.98046875,9.4140625,8.9140625
300131,英唐智控,5.984375,7.9453125,2.48828125,10.0,8.0078125
300132,青松股份,3.869140625,3.869140625,4.27734375,9.390625,7.70703125
300133,华策影视,7.04296875,7.04296875,6.3984375,9.5390625,9.515625
300134,大富科技,6.5234375,6.5234375,-1.025390625,9.9609375,8.5625
300135,宝利国际,7.3125,7.65625,2.79296875,10.0,8.546875
300136,信维通信,7.52734375,7.52734375,2.669921875,9.8515625,9.125
300137,先河环保,7.44921875,7.44921875,6.109375,8.09375,10.0
300138,晨光生物,4.859375,6.38671875,2.93359375,10.0,6.453125
